Customer_ID,Campaign,Family_Type,Accepted,Response,Complaint,Campaign_Cost,Campaign_Revenue,Campaign_Profit
86,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
87,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
88,Campaign 1,Adults at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
89,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
90,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
91,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
92,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
93,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
94,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
95,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
96,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
97,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
98,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
99,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
100,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
101,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
102,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
103,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
104,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
105,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
106,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
107,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
108,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
109,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
110,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
111,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
112,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
113,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
114,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
115,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
116,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
117,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
118,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
119,Campaign 1,Children at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
120,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
121,Campaign 1,Children at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
122,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
123,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
124,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
125,Campaign 1,Adults at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
126,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
127,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
128,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
129,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
130,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
131,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
132,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
133,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
134,Campaign 1,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
135,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
136,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
137,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
138,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
139,Campaign 1,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
140,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
141,Campaign 1,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
142,Campaign 1,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
143,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
144,Campaign 2,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
145,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
146,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
147,Campaign 2,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
148,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
149,Campaign 2,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
150,Campaign 2,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
151,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
152,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
153,Campaign 2,Adults at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
154,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
155,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
156,Campaign 2,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
157,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
158,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
159,Campaign 2,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
160,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
161,Campaign 2,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
162,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
163,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
164,Campaign 2,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
165,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
166,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
167,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
168,Campaign 2,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
169,Campaign 2,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
170,Campaign 2,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
171,Campaign 2,Adults at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
172,Campaign 2,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
173,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
174,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
175,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
176,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
177,Campaign 3,Children at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
178,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
179,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
180,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
181,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
182,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
183,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
184,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
185,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
186,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
187,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
188,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
189,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
190,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
191,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
192,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
193,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
194,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
195,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
196,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
197,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
198,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
199,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
200,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
201,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
202,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
203,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
204,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
205,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
206,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
207,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
208,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
209,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
210,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
211,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
212,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
213,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
214,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
215,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
216,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
217,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
218,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
219,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
220,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
221,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
222,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
223,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
224,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
225,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
226,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
227,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
228,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
229,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
230,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
231,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
232,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
233,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
234,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
235,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
236,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
237,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
238,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
239,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
240,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
241,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
242,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
243,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
244,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
245,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
246,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
247,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
248,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
249,Campaign 3,Adults at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
250,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
251,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
252,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
253,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
254,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
255,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
256,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
257,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
258,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
259,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
260,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
261,Campaign 3,Children at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
262,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
263,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
264,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
265,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
266,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
267,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
268,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
269,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
270,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
271,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
272,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
273,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
274,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
275,Campaign 3,Adults at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
276,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
277,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
278,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
279,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
280,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
281,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
282,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
283,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
284,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
285,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
286,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
287,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
288,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
289,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
290,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
291,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
292,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
293,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
294,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
295,Campaign 3,Children at home,1,0,1,10.606060606060606,36.36363636363637,25.75757575757576
296,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
297,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
298,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
299,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
300,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
301,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
302,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
303,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
304,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
305,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
306,Campaign 3,Adults at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
307,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
308,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
309,Campaign 3,Children at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
310,Campaign 3,Children at home,1,1,0,10.606060606060606,36.36363636363637,25.75757575757576
311,Campaign 3,Adults at home,1,0,0,10.606060606060606,36.36363636363637,25.75757575757576
